Rowid,Z,X,Y,DRENAJE
60,55,-73.8395833333,7.56458333333,Brazo La Tigrera
61,55,-73.84375,7.56041666667,Brazo La Tigrera
62,55,-73.84375,7.55625,Brazo La Tigrera
63,55,-73.84375,7.55208333333,Brazo La Tigrera
64,56,-73.84375,7.54791666667,Brazo La Tigrera
65,55,-73.8479166667,7.53958333333,Brazo La Tigrera
66,58,-73.8645833333,7.53541666667,Brazo La Tigrera
67,58,-73.8479166667,7.53541666667,Brazo La Tigrera
68,55,-73.8604166667,7.53125,Brazo La Tigrera
69,56,-73.85625,7.53125,Brazo La Tigrera
1,46,-73.7979166667,7.76458333333,Caño Chingalé
2,48,-73.7979166667,7.74791666667,Caño Chingalé
3,48,-73.7979166667,7.73958333333,Caño Chingalé
4,49,-73.7979166667,7.73125,Caño Chingalé
5,49,-73.7979166667,7.72708333333,Caño Chingalé
6,50,-73.8020833333,7.71875,Caño Chingalé
7,53,-73.8020833333,7.71458333333,Caño Chingalé
8,50,-73.79375,7.71041666667,Caño Chingalé
9,50,-73.7895833333,7.70625,Caño Chingalé
10,52,-73.7979166667,7.70208333333,Caño Chingalé
11,50,-73.79375,7.70208333333,Caño Chingalé
12,50,-73.8020833333,7.69791666667,Caño Chingalé
13,50,-73.80625,7.69375,Caño Chingalé
14,50,-73.8104166667,7.68541666667,Caño Chingalé
15,53,-73.80625,7.68541666667,Caño Chingalé
16,54,-73.80625,7.68125,Caño Chingalé
17,53,-73.80625,7.67708333333,Caño Chingalé
18,52,-73.80625,7.67291666667,Caño Chingalé
1,15,-74.2979166667,8.67291666667,Quebrada Chontaduro
2,16,-74.3020833333,8.64375,Quebrada Chontaduro
3,20,-74.2979166667,8.59791666667,Quebrada Chontaduro
1,19,-74.2354166667,8.69375,Quebrada Majagualito
2,18,-74.2395833333,8.68958333333,Quebrada Majagualito
3,19,-74.23125,8.68541666667,Quebrada Majagualito
4,17,-74.2895833333,8.60208333333,Quebrada Majagualito
1,23,-74.2270833333,8.94375,Brazo Guayabal
2,22,-74.2729166667,8.86458333333,Brazo Guayabal
1,22,-74.1604166667,8.82291666667,Brazo El Rosario
2,21,-74.1604166667,8.79791666667,Brazo El Rosario
3,21,-74.16875,8.76041666667,Brazo El Rosario
4,20,-74.19375,8.74791666667,Brazo El Rosario
5,21,-74.1979166667,8.74375,Brazo El Rosario
6,20,-74.1979166667,8.73958333333,Brazo El Rosario
7,21,-74.2020833333,8.73541666667,Brazo El Rosario
8,20,-74.2145833333,8.70625,Brazo El Rosario
9,21,-74.2145833333,8.68541666667,Brazo El Rosario
1,18,-74.39375,8.81875,Caño Guamal
2,19,-74.3895833333,8.79791666667,Caño Guamal
3,20,-74.3895833333,8.79375,Caño Guamal
4,20,-74.35625,8.79375,Caño Guamal
5,21,-74.3520833333,8.79375,Caño Guamal
1,21,-74.3270833333,8.86875,Caño Tortugas
2,20,-74.31875,8.86875,Caño Tortugas
3,21,-74.3104166667,8.86458333333,Caño Tortugas
4,21,-74.2979166667,8.84791666667,Caño Tortugas
5,22,-74.2229166667,8.83541666667,Caño Tortugas
1,22,-74.3145833333,8.81458333333,Caño Tapoa
2,20,-74.34375,8.79375,Caño Tapoa
1,18,-74.28125,8.69375, 
2,17,-74.2770833333,8.68541666667, 
1,36,-73.96875,8.53958333333,Quebrada de Norosi
2,49,-74.0354166667,8.53125,Quebrada de Norosi
3,51,-74.03125,8.53125,Quebrada de Norosi
4,72,-74.0770833333,8.48125,Quebrada de Norosi
5,82,-74.0854166667,8.46875,Quebrada de Norosi
6,113,-74.1104166667,8.46041666667,Quebrada de Norosi
7,104,-74.09375,8.45625,Quebrada de Norosi
8,151,-74.11875,8.43958333333,Quebrada de Norosi
9,157,-74.1145833333,8.43958333333,Quebrada de Norosi
10,150,-74.1479166667,8.41875,Quebrada de Norosi
11,209,-74.15625,8.40625,Quebrada de Norosi
12,172,-74.1645833333,8.40208333333,Quebrada de Norosi
13,212,-74.1854166667,8.38541666667,Quebrada de Norosi
14,215,-74.2145833333,8.36041666667,Quebrada de Norosi
15,264,-74.2520833333,8.33125,Quebrada de Norosi
16,270,-74.2479166667,8.33125,Quebrada de Norosi
1,17,-74.2854166667,8.59791666667,Caño Tiquisio
2,16,-74.2770833333,8.59375,Caño Tiquisio
3,17,-74.2729166667,8.59375,Caño Tiquisio
4,15,-74.26875,8.57291666667,Caño Tiquisio
1,42,-73.89375,8.13958333333,Brazo Simití
2,50,-73.8979166667,8.12708333333,Brazo Simití
3,40,-73.9020833333,8.12291666667,Brazo Simití
4,35,-73.90625,8.11875,Brazo Simití
5,36,-73.90625,8.11041666667,Brazo Simití
6,40,-73.90625,8.08125,Brazo Simití
7,45,-73.90625,8.07708333333,Brazo Simití
8,46,-73.9104166667,8.06458333333,Brazo Simití
9,41,-73.9229166667,8.03958333333,Brazo Simití
10,43,-73.91875,8.03541666667,Brazo Simití
11,45,-73.8979166667,8.02708333333,Brazo Simití
12,46,-73.8979166667,8.02291666667,Brazo Simití
13,45,-73.8979166667,8.01458333333,Brazo Simití
14,45,-73.89375,8.01458333333,Brazo Simití
15,47,-73.8895833333,8.00208333333,Brazo Simití
16,46,-73.8979166667,7.98541666667,Brazo Simití
17,46,-73.8895833333,7.98541666667,Brazo Simití
18,45,-73.8979166667,7.98125,Brazo Simití
19,46,-73.89375,7.98125,Brazo Simití
20,47,-73.8854166667,7.98125,Brazo Simití
21,47,-73.88125,7.98125,Brazo Simití
22,48,-73.8770833333,7.98125,Brazo Simití
23,35,-73.8729166667,8.26041666667,Brazo Simití
24,42,-73.88125,8.25625,Brazo Simití
25,37,-73.8770833333,8.25625,Brazo Simití
26,36,-73.89375,8.25208333333,Brazo Simití
27,37,-73.9020833333,8.24375,Brazo Simití
28,37,-73.9020833333,8.23958333333,Brazo Simití
29,37,-73.9020833333,8.23541666667,Brazo Simití
30,36,-73.90625,8.23125,Brazo Simití
31,36,-73.9020833333,8.21875,Brazo Simití
32,37,-73.90625,8.21041666667,Brazo Simití
33,36,-73.90625,8.20625,Brazo Simití
34,37,-73.90625,8.20208333333,Brazo Simití
35,39,-73.90625,8.19791666667,Brazo Simití
36,39,-73.90625,8.19375,Brazo Simití
37,38,-73.90625,8.18958333333,Brazo Simití
38,38,-73.9104166667,8.18125,Brazo Simití
39,38,-73.9104166667,8.16875,Brazo Simití
40,39,-73.90625,8.16458333333,Brazo Simití
41,37,-73.9020833333,8.16041666667,Brazo Simití
42,39,-73.9020833333,8.15625,Brazo Simití
1,105,-73.4770833333,7.93125,Quebrada Torcoroma
2,96,-73.4895833333,7.91875,Quebrada Torcoroma
3,53,-73.5979166667,7.91458333333,Quebrada Torcoroma
4,70,-73.5520833333,7.91041666667,Quebrada Torcoroma
5,74,-73.5479166667,7.90625,Quebrada Torcoroma
6,80,-73.5270833333,7.90625,Quebrada Torcoroma
7,83,-73.5229166667,7.90625,Quebrada Torcoroma
8,178,-73.4354166667,7.98125,Quebrada Torcoroma
9,170,-73.4395833333,7.97708333333,Quebrada Torcoroma
10,141,-73.4520833333,7.96458333333,Quebrada Torcoroma
11,126,-73.4479166667,7.94791666667,Quebrada Torcoroma
12,116,-73.4604166667,7.93958333333,Quebrada Torcoroma
1,166,-74.2270833333,7.10208333333,Quebrada Santo Domingo
2,137,-74.2020833333,7.09791666667,Quebrada Santo Domingo
3,195,-74.2395833333,7.08958333333,Quebrada Santo Domingo
4,225,-74.25625,7.08541666667,Quebrada Santo Domingo
1,84,-74.24375,7.00208333333,Río Ité
2,86,-74.2520833333,6.98958333333,Río Ité
3,86,-74.2645833333,6.96875,Río Ité
4,87,-74.2604166667,6.96875,Río Ité
5,88,-74.2729166667,6.96458333333,Río Ité
6,106,-74.3104166667,6.95625,Río Ité
7,95,-74.3020833333,6.95625,Río Ité
8,97,-74.3145833333,6.93541666667,Río Ité
9,103,-74.3479166667,6.92291666667,Río Ité
10,100,-74.33125,6.92291666667,Río Ité
11,119,-74.3895833333,6.89375,Río Ité
12,123,-74.3895833333,6.87708333333,Río Ité
13,123,-74.3895833333,6.87291666667,Río Ité
14,125,-74.39375,6.86041666667,Río Ité
1,80,-74.0895833333,6.88541666667,Caño Sardinata
1,67,-73.98125,7.23125,Caño La Tronquera
2,67,-73.9729166667,7.22708333333,Caño La Tronquera
3,67,-73.9729166667,7.20625,Caño La Tronquera
4,67,-73.9770833333,7.20208333333,Caño La Tronquera
1,81,-74.0729166667,6.91458333333,Caño Loro
1,304,-74.3520833333,7.07708333333,Río Tamar
2,311,-74.3520833333,7.06875,Río Tamar
3,305,-74.3520833333,7.06041666667,Río Tamar
4,307,-74.3520833333,7.04791666667,Río Tamar
5,243,-74.3229166667,7.01875,Río Tamar
6,222,-74.31875,7.01458333333,Río Tamar
7,203,-74.3145833333,7.01041666667,Río Tamar
8,156,-74.26875,7.01041666667,Río Tamar
9,187,-74.3104166667,7.00625,Río Tamar
10,187,-74.29375,7.00625,Río Tamar
11,173,-74.2854166667,7.00625,Río Tamar
1,79,-74.1270833333,6.85208333333, 
1,110,-74.3979166667,6.70208333333,Río San Bartolomé
2,108,-74.39375,6.69791666667,Río San Bartolomé
3,107,-74.3979166667,6.68541666667,Río San Bartolomé
4,104,-74.3854166667,6.65625,Río San Bartolomé
5,103,-74.3895833333,6.65208333333,Río San Bartolomé
6,103,-74.38125,6.64791666667,Río San Bartolomé
7,98,-74.36875,6.63541666667,Río San Bartolomé
1,95,-74.2854166667,6.72291666667,Caño Monte
1,97,-74.2854166667,6.61041666667,Caño Vuelta de Acuña
2,99,-74.2770833333,6.61041666667,Caño Vuelta de Acuña
3,99,-74.3145833333,6.60208333333,Caño Vuelta de Acuña
1,20,-74.2520833333,8.98958333333,Caño Mono
2,19,-74.2729166667,8.98541666667,Caño Mono
3,20,-74.25625,8.98125,Caño Mono
1,21,-74.26875,8.96041666667,Caño Violo
2,22,-74.25625,8.95208333333,Caño Violo
3,23,-74.2520833333,8.95208333333,Caño Violo
4,22,-74.2270833333,8.94791666667,Caño Violo
5,18,-74.39375,8.98958333333,Caño Violo
6,17,-74.39375,8.98541666667,Caño Violo
7,19,-74.38125,8.98125,Caño Violo
8,19,-74.38125,8.97708333333,Caño Violo
9,20,-74.3229166667,8.97708333333,Caño Violo
10,21,-74.3645833333,8.97291666667,Caño Violo
11,20,-74.3270833333,8.97291666667,Caño Violo
12,20,-74.3104166667,8.97291666667,Caño Violo
13,20,-74.30625,8.97291666667,Caño Violo
14,20,-74.2770833333,8.97291666667,Caño Violo
15,20,-74.2729166667,8.97291666667,Caño Violo
16,19,-74.36875,8.96875,Caño Violo
17,20,-74.29375,8.96875,Caño Violo
18,20,-74.2895833333,8.96875,Caño Violo
19,22,-74.28125,8.96875,Caño Violo
20,21,-74.26875,8.96875,Caño Violo
1,23,-74.2229166667,8.94791666667,Brazo La Victoria
2,23,-74.21875,8.94791666667,Brazo La Victoria
3,22,-74.2020833333,8.94791666667,Brazo La Victoria
4,22,-74.1854166667,8.94791666667,Brazo La Victoria
5,22,-74.18125,8.94791666667,Brazo La Victoria
6,23,-74.1770833333,8.94791666667,Brazo La Victoria
7,23,-74.1729166667,8.94791666667,Brazo La Victoria
8,23,-74.16875,8.94791666667,Brazo La Victoria
9,24,-74.1479166667,8.94791666667,Brazo La Victoria
10,25,-74.1395833333,8.94791666667,Brazo La Victoria
11,22,-74.2104166667,8.93958333333,Brazo La Victoria
12,21,-74.20625,8.93958333333,Brazo La Victoria
13,24,-74.15625,8.93958333333,Brazo La Victoria
14,23,-74.1520833333,8.93958333333,Brazo La Victoria
1,28,-73.99375,8.99791666667,Río Magdalena (Brazo de Mompós)
2,25,-73.98125,8.98541666667,Río Magdalena (Brazo de Mompós)
1,234,-73.0770833333,8.53958333333,Quebrada Santa Catalina
1,1335,-73.1229166667,8.13958333333,Río Tarra
2,1336,-73.11875,8.11458333333,Río Tarra
3,1352,-73.1229166667,8.10625,Río Tarra
4,1344,-73.1229166667,8.09791666667,Río Tarra
5,1345,-73.1229166667,8.08958333333,Río Tarra
6,1354,-73.1229166667,8.08541666667,Río Tarra
7,1383,-73.1229166667,8.07291666667,Río Tarra
8,1419,-73.1145833333,8.05208333333,Río Tarra
9,1496,-73.08125,8.03125,Río Tarra
10,1564,-73.0854166667,8.01041666667,Río Tarra
11,189,-73.0270833333,8.65208333333,Río Tarra
12,212,-73.03125,8.64791666667,Río Tarra
13,188,-73.0395833333,8.64375,Río Tarra
14,168,-73.0729166667,8.62708333333,Río Tarra
15,175,-73.0770833333,8.62291666667,Río Tarra
16,183,-73.0729166667,8.60625,Río Tarra
17,176,-73.0770833333,8.60208333333,Río Tarra
18,177,-73.0770833333,8.59791666667,Río Tarra
19,185,-73.0854166667,8.58541666667,Río Tarra
20,186,-73.0895833333,8.58125,Río Tarra
21,212,-73.0729166667,8.56041666667,Río Tarra
22,227,-73.06875,8.55208333333,Río Tarra
23,268,-73.05625,8.53541666667,Río Tarra
24,302,-73.05625,8.53125,Río Tarra
25,288,-73.0520833333,8.51458333333,Río Tarra
26,288,-73.0520833333,8.51041666667,Río Tarra
27,284,-73.0479166667,8.50625,Río Tarra
28,340,-73.0604166667,8.48125,Río Tarra
29,514,-73.0770833333,8.37708333333,Río Tarra
30,497,-73.0770833333,8.37291666667,Río Tarra
31,554,-73.06875,8.34791666667,Río Tarra
32,598,-73.0770833333,8.32291666667,Río Tarra
33,607,-73.0729166667,8.31875,Río Tarra
34,1090,-73.0520833333,8.23958333333,Río Tarra
35,1140,-73.0479166667,8.23125,Río Tarra
1,1784,-73.0520833333,8.07708333333,Quebrada La Urama
2,1695,-73.0645833333,8.06875,Quebrada La Urama
3,1585,-73.0729166667,8.06041666667,Quebrada La Urama
1,219,-73.0645833333,8.70625,Río Catatumbo
2,246,-73.0479166667,8.70625,Río Catatumbo
3,236,-73.06875,8.70208333333,Río Catatumbo
4,226,-73.04375,8.69791666667,Río Catatumbo
5,225,-73.0770833333,8.68541666667,Río Catatumbo
6,208,-73.0270833333,8.68541666667,Río Catatumbo
7,215,-73.0145833333,8.68125,Río Catatumbo
8,232,-73.08125,8.67708333333,Río Catatumbo
9,271,-73.1020833333,8.65208333333,Río Catatumbo
10,279,-73.10625,8.64791666667,Río Catatumbo
11,275,-73.11875,8.63958333333,Río Catatumbo
12,297,-73.1270833333,8.63541666667,Río Catatumbo
13,252,-73.14375,8.62291666667,Río Catatumbo
14,292,-73.1770833333,8.61458333333,Río Catatumbo
15,287,-73.1895833333,8.61041666667,Río Catatumbo
16,328,-73.2104166667,8.60625,Río Catatumbo
17,340,-73.20625,8.60625,Río Catatumbo
18,311,-73.19375,8.60625,Río Catatumbo
19,336,-73.23125,8.59375,Río Catatumbo
20,336,-73.23125,8.58541666667,Río Catatumbo
21,337,-73.2354166667,8.57708333333,Río Catatumbo
22,359,-73.2395833333,8.55625,Río Catatumbo
23,207,-73.0104166667,8.67708333333,Río Catatumbo
24,171,-73.0104166667,8.66041666667,Río Catatumbo
1,563,-73.0145833333,6.81041666667,Río Chicamocha
2,563,-73.0270833333,6.77708333333,Río Chicamocha
3,441,-73.1979166667,6.76458333333,Río Chicamocha
4,521,-73.0395833333,6.76458333333,Río Chicamocha
5,541,-73.04375,6.76041666667,Río Chicamocha
6,547,-73.0604166667,6.75208333333,Río Chicamocha
7,539,-73.0645833333,6.74375,Río Chicamocha
8,458,-73.1645833333,6.73541666667,Río Chicamocha
9,447,-73.1395833333,6.73125,Río Chicamocha
1,79,-74.0395833333,6.90208333333,Caño Huila
2,81,-74.04375,6.88958333333,Caño Huila
3,81,-74.04375,6.88541666667,Caño Huila
4,81,-74.05625,6.87291666667,Caño Huila
5,82,-74.0729166667,6.86875,Caño Huila
6,83,-74.06875,6.86875,Caño Huila
7,83,-74.0645833333,6.86875,Caño Huila
8,82,-74.0770833333,6.85208333333,Caño Huila
1,66,-73.7770833333,7.08125,Quebrada Vizcaína
2,68,-73.7729166667,7.08125,Quebrada Vizcaína
3,71,-73.7645833333,7.07291666667,Quebrada Vizcaína
4,71,-73.7604166667,7.06875,Quebrada Vizcaína
1,80,-73.9479166667,6.90625,Río Opón
2,80,-73.9604166667,6.89791666667,Río Opón
3,79,-73.95625,6.89791666667,Río Opón
4,80,-73.9395833333,6.85625,Río Opón
5,84,-73.9395833333,6.84791666667,Río Opón
6,83,-73.9395833333,6.83541666667,Río Opón
7,82,-73.9479166667,6.81875,Río Opón
8,83,-73.9479166667,6.78125,Río Opón
9,84,-73.9395833333,6.77708333333,Río Opón
10,73,-73.8604166667,7.01875,Río Opón
11,72,-73.8604166667,7.01458333333,Río Opón
12,73,-73.8645833333,7.00625,Río Opón
13,73,-73.86875,7.00208333333,Río Opón
14,75,-73.8729166667,6.99791666667,Río Opón
15,74,-73.8770833333,6.98125,Río Opón
16,75,-73.8770833333,6.97708333333,Río Opón
17,78,-73.88125,6.96875,Río Opón
18,76,-73.8854166667,6.96458333333,Río Opón
19,78,-73.8979166667,6.94375,Río Opón
20,77,-73.89375,6.94375,Río Opón
21,79,-73.9104166667,6.92708333333,Río Opón
22,81,-73.9354166667,6.91458333333,Río Opón
23,80,-73.9354166667,6.86041666667,Río Opón
24,85,-73.9354166667,6.77291666667,Río Opón
25,85,-73.9270833333,6.76875,Río Opón
26,90,-73.8854166667,6.73541666667,Río Opón
27,89,-73.88125,6.72708333333,Río Opón
28,90,-73.8729166667,6.72291666667,Río Opón
29,93,-73.8729166667,6.71875,Río Opón
30,92,-73.8729166667,6.71458333333,Río Opón
31,94,-73.86875,6.71458333333,Río Opón
32,93,-73.8645833333,6.70625,Río Opón
33,95,-73.8604166667,6.70625,Río Opón
34,95,-73.8645833333,6.70208333333,Río Opón
35,97,-73.8479166667,6.69791666667,Río Opón
36,101,-73.8520833333,6.68541666667,Río Opón
37,97,-73.8479166667,6.68541666667,Río Opón
38,96,-73.8479166667,6.68125,Río Opón
39,104,-73.84375,6.66875,Río Opón
40,102,-73.8354166667,6.66041666667,Río Opón
41,103,-73.8395833333,6.65208333333,Río Opón
42,105,-73.8354166667,6.64791666667,Río Opón
43,118,-73.8104166667,6.63541666667,Río Opón
44,117,-73.8020833333,6.63541666667,Río Opón
45,108,-73.83125,6.63125,Río Opón
46,122,-73.7895833333,6.63125,Río Opón
47,112,-73.8229166667,6.62708333333,Río Opón
48,114,-73.81875,6.62708333333,Río Opón
49,117,-73.8145833333,6.62708333333,Río Opón
50,124,-73.7895833333,6.62708333333,Río Opón
51,127,-73.7854166667,6.62291666667,Río Opón
52,140,-73.78125,6.62291666667,Río Opón
53,132,-73.78125,6.61875,Río Opón
54,132,-73.78125,6.61458333333,Río Opón
55,132,-73.7770833333,6.61458333333,Río Opón
56,151,-73.7895833333,6.60208333333,Río Opón
57,141,-73.7979166667,6.59375,Río Opón
58,151,-73.79375,6.58125,Río Opón
59,158,-73.7854166667,6.57708333333,Río Opón
60,160,-73.7770833333,6.57291666667,Río Opón
61,158,-73.7729166667,6.57291666667,Río Opón
62,163,-73.76875,6.57291666667,Río Opón
63,172,-73.7645833333,6.57291666667,Río Opón
64,171,-73.7520833333,6.56458333333,Río Opón
65,165,-73.75625,6.56041666667,Río Opón
66,174,-73.7604166667,6.55208333333,Río Opón
67,176,-73.7645833333,6.53125,Río Opón
68,178,-73.7604166667,6.53125,Río Opón
69,244,-73.74375,6.53125,Río Opón
70,205,-73.7354166667,6.52708333333,Río Opón
71,261,-73.7145833333,6.52291666667,Río Opón
72,237,-73.7354166667,6.51875,Río Opón
73,287,-73.70625,6.51041666667,Río Opón
74,265,-73.6979166667,6.50625,Río Opón
1,78,-73.89375,6.96875,Caño de Rasquiña
2,76,-73.8854166667,6.96875,Caño de Rasquiña
1,76,-73.88125,6.96041666667,Río La Colorada
2,76,-73.8770833333,6.96041666667,Río La Colorada
3,79,-73.8520833333,6.93125,Río La Colorada
4,80,-73.84375,6.91458333333,Río La Colorada
5,82,-73.8020833333,6.89375,Río La Colorada
6,82,-73.8354166667,6.88541666667,Río La Colorada
7,84,-73.8270833333,6.88541666667,Río La Colorada
8,85,-73.8020833333,6.88125,Río La Colorada
9,86,-73.7979166667,6.87708333333,Río La Colorada
10,85,-73.79375,6.87291666667,Río La Colorada
11,88,-73.78125,6.86875,Río La Colorada
12,102,-73.7520833333,6.86041666667,Río La Colorada
13,94,-73.76875,6.85625,Río La Colorada
14,93,-73.7520833333,6.85625,Río La Colorada
15,97,-73.7604166667,6.82708333333,Río La Colorada
16,101,-73.7479166667,6.79791666667,Río La Colorada
17,99,-73.7520833333,6.79375,Río La Colorada
18,104,-73.74375,6.78958333333,Río La Colorada
19,107,-73.7354166667,6.78125,Río La Colorada
20,119,-73.7354166667,6.77291666667,Río La Colorada
1,100,-73.7520833333,6.83541666667,Río Cascajales
2,100,-73.7395833333,6.82708333333,Río Cascajales
3,111,-73.7270833333,6.81875,Río Cascajales
4,109,-73.7270833333,6.81458333333,Río Cascajales
5,115,-73.7270833333,6.81041666667,Río Cascajales
6,125,-73.7104166667,6.79791666667,Río Cascajales
7,130,-73.70625,6.78958333333,Río Cascajales
8,173,-73.64375,6.76875,Río Cascajales
9,238,-73.5854166667,6.76458333333,Río Cascajales
10,255,-73.5729166667,6.75208333333,Río Cascajales
11,277,-73.5604166667,6.74375,Río Cascajales
12,322,-73.5479166667,6.72291666667,Río Cascajales
13,352,-73.54375,6.71875,Río Cascajales
14,405,-73.5479166667,6.70625,Río Cascajales
1,99,-73.7354166667,6.90208333333,Río Oponcito
2,96,-73.73125,6.90208333333,Río Oponcito
3,104,-73.73125,6.89791666667,Río Oponcito
4,102,-73.7104166667,6.89791666667,Río Oponcito
5,113,-73.6645833333,6.89791666667,Río Oponcito
6,106,-73.6729166667,6.89375,Río Oponcito
7,118,-73.6645833333,6.89375,Río Oponcito
8,150,-73.55625,6.89375,Río Oponcito
9,100,-73.74375,6.88958333333,Río Oponcito
10,102,-73.70625,6.88958333333,Río Oponcito
11,133,-73.5854166667,6.88958333333,Río Oponcito
12,146,-73.5645833333,6.88958333333,Río Oponcito
13,106,-73.74375,6.88541666667,Río Oponcito
14,103,-73.7395833333,6.88541666667,Río Oponcito
15,117,-73.6354166667,6.88541666667,Río Oponcito
16,113,-73.6270833333,6.88125,Río Oponcito
17,126,-73.61875,6.87291666667,Río Oponcito
18,182,-73.5479166667,6.87291666667,Río Oponcito
19,187,-73.5479166667,6.86875,Río Oponcito
20,195,-73.5479166667,6.86458333333,Río Oponcito
21,239,-73.54375,6.81458333333,Río Oponcito
22,259,-73.5479166667,6.80625,Río Oponcito
23,383,-73.5395833333,6.78125,Río Oponcito
24,442,-73.5354166667,6.76458333333,Río Oponcito
1,78,-73.9979166667,6.93958333333,Brazo Sardinata
2,78,-74.00625,6.93541666667,Brazo Sardinata
1,59,-73.9729166667,7.41041666667,Caño Caraño
2,59,-73.9770833333,7.38541666667,Caño Caraño
1,193,-73.5354166667,6.88958333333,Quebrada La Llana
1,193,-73.36875,7.04375,Río Chucurí
2,202,-73.3645833333,7.03541666667,Río Chucurí
3,217,-73.3645833333,7.02708333333,Río Chucurí
4,219,-73.38125,7.01458333333,Río Chucurí
5,217,-73.38125,7.01041666667,Río Chucurí
6,232,-73.38125,7.00208333333,Río Chucurí
7,238,-73.3770833333,6.99791666667,Río Chucurí
8,336,-73.3854166667,6.98125,Río Chucurí
9,342,-73.3979166667,6.93958333333,Río Chucurí
10,351,-73.4104166667,6.92291666667,Río Chucurí
11,444,-73.4354166667,6.88958333333,Río Chucurí
1,259,-73.5020833333,6.86041666667,Quebrada La India
1,96,-74.0645833333,6.60625,Quebrada Parra
1,194,-73.7645833333,6.51875,Río Blanco
1,98,-74.06875,6.58958333333,Río Guayabito
2,99,-74.0479166667,6.54791666667,Río Guayabito
3,99,-74.0479166667,6.54375,Río Guayabito
4,102,-74.0354166667,6.53125,Río Guayabito
5,105,-74.0270833333,6.51875,Río Guayabito
6,103,-74.0270833333,6.51458333333,Río Guayabito
1,92,-73.66875,7.23541666667, 
1,371,-73.5479166667,6.70208333333,Río Honduras
2,531,-73.5229166667,6.68541666667,Río Honduras
3,636,-73.50625,6.66041666667,Río Honduras
4,754,-73.4979166667,6.64791666667,Río Honduras
1,655,-73.0604166667,6.73125,Quebrada Aratoca
2,852,-73.0479166667,6.72291666667,Quebrada Aratoca
3,1171,-73.0354166667,6.71041666667,Quebrada Aratoca
1,1025,-73.1645833333,6.55625,Río Fonce
2,1125,-73.1395833333,6.55625,Río Fonce
3,979,-73.1770833333,6.54791666667,Río Fonce
4,769,-73.2229166667,6.52708333333,Río Fonce
5,725,-73.2395833333,6.51875,Río Fonce
6,666,-73.2645833333,6.51041666667,Río Fonce
7,670,-73.2604166667,6.51041666667,Río Fonce
1,1589,-73.0229166667,6.53125,Río Mogoticos
2,1627,-73.01875,6.53125,Río Mogoticos
3,1398,-73.05625,6.50625,Río Mogoticos
1,415,-73.20625,6.76875,Río Suárez
2,395,-73.2020833333,6.76875,Río Suárez
3,430,-73.2354166667,6.71875,Río Suárez
4,423,-73.25625,6.70208333333,Río Suárez
5,447,-73.2604166667,6.68541666667,Río Suárez
6,489,-73.2645833333,6.67291666667,Río Suárez
7,472,-73.2604166667,6.67291666667,Río Suárez
8,518,-73.2604166667,6.63958333333,Río Suárez
9,503,-73.2645833333,6.63125,Río Suárez
10,533,-73.26875,6.61458333333,Río Suárez
11,573,-73.2729166667,6.60208333333,Río Suárez
12,550,-73.2729166667,6.59375,Río Suárez
13,557,-73.2770833333,6.58541666667,Río Suárez
14,586,-73.28125,6.56875,Río Suárez
15,613,-73.28125,6.55208333333,Río Suárez
16,642,-73.2729166667,6.51041666667,Río Suárez
17,670,-73.2770833333,6.50625,Río Suárez
1,69,-73.91875,7.15208333333,Brazo Berlín
2,69,-73.91875,7.14791666667,Brazo Berlín
3,68,-73.9145833333,7.14375,Brazo Berlín
4,68,-73.9145833333,7.13958333333,Brazo Berlín
5,68,-73.9145833333,7.13541666667,Brazo Berlín
6,72,-73.91875,7.12708333333,Brazo Berlín
7,71,-73.9104166667,7.12708333333,Brazo Berlín
8,67,-73.9104166667,7.11875,Brazo Berlín
9,70,-73.90625,7.11458333333,Brazo Berlín
10,68,-73.9020833333,7.11041666667,Brazo Berlín
11,70,-73.8979166667,7.09791666667,Brazo Berlín
12,68,-73.8979166667,7.09375,Brazo Berlín
13,68,-73.8979166667,7.08958333333,Brazo Berlín
1,50,-73.84375,7.78125,Caño Barbú
2,51,-73.8395833333,7.78125,Caño Barbú
3,48,-73.8520833333,7.77708333333,Caño Barbú
4,47,-73.85625,7.77291666667,Caño Barbú
5,49,-73.8354166667,7.77291666667,Caño Barbú
6,52,-73.83125,7.76041666667,Caño Barbú
1,81,-73.9729166667,6.92291666667,Caño del Playón
